source,target,source_name,target_name,weight
145139947,1942300,M. Devin,M. Kudlur,2
145139947,3369421,M. Devin,J. Levenberg,2
145139947,3089272,M. Devin,R. Monga,2
144375552,145139947,Sherry Moore,M. Devin,2
145139947,20154699,M. Devin,D. Murray,2
145139947,32163737,M. Devin,Benoit Steiner,2
145139947,2080690,M. Devin,P. Tucker,2
145139947,2053781980,M. Devin,Vijay Vasudevan,2
145139947,47941411,M. Devin,Pete Warden,2
145139947,35078078,M. Devin,M. Wicke,2
145139947,2117163698,M. Devin,Yuan Yu,2
145139947,2108113547,M. Devin,Xiaoqiang Zhang,1
1780892,2060655766,S. Ghemawat,G. Irving,2
1780892,2090818,S. Ghemawat,M. Isard,2
1780892,1942300,S. Ghemawat,M. Kudlur,2
1780892,3369421,S. Ghemawat,J. Levenberg,2
1780892,3089272,S. Ghemawat,R. Monga,2
144375552,1780892,Sherry Moore,S. Ghemawat,2
1780892,20154699,S. Ghemawat,D. Murray,2
1780892,32163737,S. Ghemawat,Benoit Steiner,2
1780892,2080690,S. Ghemawat,P. Tucker,2
1780892,2053781980,S. Ghemawat,Vijay Vasudevan,2
1780892,47941411,S. Ghemawat,Pete Warden,2
1780892,35078078,S. Ghemawat,M. Wicke,2
1780892,2117163698,S. Ghemawat,Yuan Yu,2
1780892,2108113547,S. Ghemawat,Xiaoqiang Zhang,1
2060655766,2090818,G. Irving,M. Isard,2
1942300,2060655766,M. Kudlur,G. Irving,2
2060655766,3369421,G. Irving,J. Levenberg,2
2060655766,3089272,G. Irving,R. Monga,2
144375552,2060655766,Sherry Moore,G. Irving,2
20154699,2060655766,D. Murray,G. Irving,2
2060655766,32163737,G. Irving,Benoit Steiner,2
2060655766,2080690,G. Irving,P. Tucker,2
2053781980,2060655766,Vijay Vasudevan,G. Irving,2
2060655766,47941411,G. Irving,Pete Warden,2
2060655766,35078078,G. Irving,M. Wicke,2
2060655766,2117163698,G. Irving,Yuan Yu,2
2060655766,2108113547,G. Irving,Xiaoqiang Zhang,1
1942300,2090818,M. Kudlur,M. Isard,2
2090818,3369421,M. Isard,J. Levenberg,2
2090818,3089272,M. Isard,R. Monga,2
144375552,2090818,Sherry Moore,M. Isard,2
20154699,2090818,D. Murray,M. Isard,2
2090818,32163737,M. Isard,Benoit Steiner,2
2080690,2090818,P. Tucker,M. Isard,2
2053781980,2090818,Vijay Vasudevan,M. Isard,2
2090818,47941411,M. Isard,Pete Warden,2
2090818,35078078,M. Isard,M. Wicke,2
2090818,2117163698,M. Isard,Yuan Yu,2
2090818,2108113547,M. Isard,Xiaoqiang Zhang,1
1942300,3369421,M. Kudlur,J. Levenberg,2
1942300,3089272,M. Kudlur,R. Monga,2
144375552,1942300,Sherry Moore,M. Kudlur,2
1942300,20154699,M. Kudlur,D. Murray,2
1942300,32163737,M. Kudlur,Benoit Steiner,2
1942300,2080690,M. Kudlur,P. Tucker,2
1942300,2053781980,M. Kudlur,Vijay Vasudevan,2
1942300,47941411,M. Kudlur,Pete Warden,2
1942300,35078078,M. Kudlur,M. Wicke,2
1942300,2117163698,M. Kudlur,Yuan Yu,2
1942300,2108113547,M. Kudlur,Xiaoqiang Zhang,1
3089272,3369421,R. Monga,J. Levenberg,2
144375552,3369421,Sherry Moore,J. Levenberg,2
20154699,3369421,D. Murray,J. Levenberg,2
32163737,3369421,Benoit Steiner,J. Levenberg,2
2080690,3369421,P. Tucker,J. Levenberg,2
2053781980,3369421,Vijay Vasudevan,J. Levenberg,2
3369421,47941411,J. Levenberg,Pete Warden,2
3369421,35078078,J. Levenberg,M. Wicke,2
2117163698,3369421,Yuan Yu,J. Levenberg,2
2108113547,3369421,Xiaoqiang Zhang,J. Levenberg,1
144375552,3089272,Sherry Moore,R. Monga,2
20154699,3089272,D. Murray,R. Monga,2
3089272,32163737,R. Monga,Benoit Steiner,2
2080690,3089272,P. Tucker,R. Monga,2
2053781980,3089272,Vijay Vasudevan,R. Monga,2
3089272,47941411,R. Monga,Pete Warden,2
3089272,35078078,R. Monga,M. Wicke,2
2117163698,3089272,Yuan Yu,R. Monga,2
2108113547,3089272,Xiaoqiang Zhang,R. Monga,1
144375552,20154699,Sherry Moore,D. Murray,2
144375552,32163737,Sherry Moore,Benoit Steiner,2
144375552,2080690,Sherry Moore,P. Tucker,2
144375552,2053781980,Sherry Moore,Vijay Vasudevan,2
144375552,47941411,Sherry Moore,Pete Warden,2
144375552,35078078,Sherry Moore,M. Wicke,2
144375552,2117163698,Sherry Moore,Yuan Yu,2
144375552,2108113547,Sherry Moore,Xiaoqiang Zhang,1
20154699,32163737,D. Murray,Benoit Steiner,2
20154699,2080690,D. Murray,P. Tucker,2
20154699,2053781980,D. Murray,Vijay Vasudevan,2
20154699,47941411,D. Murray,Pete Warden,2
20154699,35078078,D. Murray,M. Wicke,2
20154699,2117163698,D. Murray,Yuan Yu,2
20154699,2108113547,D. Murray,Xiaoqiang Zhang,1
2080690,32163737,P. Tucker,Benoit Steiner,2
2053781980,32163737,Vijay Vasudevan,Benoit Steiner,2
32163737,47941411,Benoit Steiner,Pete Warden,2
32163737,35078078,Benoit Steiner,M. Wicke,2
2117163698,32163737,Yuan Yu,Benoit Steiner,2
2108113547,32163737,Xiaoqiang Zhang,Benoit Steiner,1
2053781980,2080690,Vijay Vasudevan,P. Tucker,2
2080690,47941411,P. Tucker,Pete Warden,2
2080690,35078078,P. Tucker,M. Wicke,2
2080690,2117163698,P. Tucker,Yuan Yu,2
2080690,2108113547,P. Tucker,Xiaoqiang Zhang,1
2053781980,47941411,Vijay Vasudevan,Pete Warden,2
2053781980,35078078,Vijay Vasudevan,M. Wicke,2
2053781980,2117163698,Vijay Vasudevan,Yuan Yu,2
2053781980,2108113547,Vijay Vasudevan,Xiaoqiang Zhang,1
35078078,47941411,M. Wicke,Pete Warden,2
2117163698,47941411,Yuan Yu,Pete Warden,2
2108113547,47941411,Xiaoqiang Zhang,Pete Warden,1
2117163698,35078078,Yuan Yu,M. Wicke,2
2108113547,35078078,Xiaoqiang Zhang,M. Wicke,1
2108113547,2117163698,Xiaoqiang Zhang,Yuan Yu,1
118242121,1756344,Chaitanya Ahuja,T. Baltrušaitis,1
1756344,49933077,T. Baltrušaitis,Louis-philippe Morency,1
118242121,49933077,Chaitanya Ahuja,Louis-philippe Morency,1
2057642721,2078528337,Martín Abadi,Ashish Agarwal,1
2057642721,2445241,Martín Abadi,E. Brevdo,1
2057642721,48738717,Martín Abadi,C. Citro,1
2057642721,32131713,Martín Abadi,G. Corrado,1
153440022,2057642721,I. Goodfellow,Martín Abadi,2
2057642721,2064102917,Martín Abadi,A. Harp,1
2057642721,39978391,Martín Abadi,Yangqing Jia,1
1944541,2057642721,R. Józefowicz,Martín Abadi,1
2057642721,40527594,Martín Abadi,Lukasz Kaiser,1
2057642721,30415265,Martín Abadi,Dandelion Mané,1
2057642721,2357599490,Martín Abadi,C. Olah,1
144927151,2057642721,M. Schuster,Martín Abadi,1
1789737,2057642721,Jonathon Shlens,Martín Abadi,1
1701686,2057642721,I. Sutskever,Martín Abadi,1
2057642721,35210462,Martín Abadi,Kunal Talwar,2
2057642721,2657155,Martín Abadi,Vincent Vanhoucke,1
1765169,2057642721,F. Viégas,Martín Abadi,1
1689108,2057642721,O. Vinyals,Martín Abadi,1
145233583,2057642721,M. Wattenberg,Martín Abadi,1
2057642721,2152198093,Martín Abadi,Xiaoqiang Zheng,1
144758007,2078528337,P. Barham,Ashish Agarwal,1
2078528337,2445241,Ashish Agarwal,E. Brevdo,1
2078528337,2545358,Ashish Agarwal,Z. Chen,1
2078528337,48738717,Ashish Agarwal,C. Citro,1
2078528337,32131713,Ashish Agarwal,G. Corrado,1
2078528337,36347083,Ashish Agarwal,Andy Davis,1
2078528337,49959210,Ashish Agarwal,J. Dean,1
145139947,2078528337,M. Devin,Ashish Agarwal,1
1780892,2078528337,S. Ghemawat,Ashish Agarwal,1
153440022,2078528337,I. Goodfellow,Ashish Agarwal,1
2064102917,2078528337,A. Harp,Ashish Agarwal,1
2060655766,2078528337,G. Irving,Ashish Agarwal,1
2078528337,2090818,Ashish Agarwal,M. Isard,1
2078528337,39978391,Ashish Agarwal,Yangqing Jia,1
1944541,2078528337,R. Józefowicz,Ashish Agarwal,1
2078528337,40527594,Ashish Agarwal,Lukasz Kaiser,1
1942300,2078528337,M. Kudlur,Ashish Agarwal,1
2078528337,3369421,Ashish Agarwal,J. Levenberg,1
2078528337,30415265,Ashish Agarwal,Dandelion Mané,1
2078528337,3089272,Ashish Agarwal,R. Monga,1
144375552,2078528337,Sherry Moore,Ashish Agarwal,1
20154699,2078528337,D. Murray,Ashish Agarwal,1
2078528337,2357599490,Ashish Agarwal,C. Olah,1
144927151,2078528337,M. Schuster,Ashish Agarwal,1
1789737,2078528337,Jonathon Shlens,Ashish Agarwal,1
2078528337,32163737,Ashish Agarwal,Benoit Steiner,1
1701686,2078528337,I. Sutskever,Ashish Agarwal,1
2078528337,35210462,Ashish Agarwal,Kunal Talwar,1
2078528337,2080690,Ashish Agarwal,P. Tucker,1
2078528337,2657155,Ashish Agarwal,Vincent Vanhoucke,1
2053781980,2078528337,Vijay Vasudevan,Ashish Agarwal,1
1765169,2078528337,F. Viégas,Ashish Agarwal,1
1689108,2078528337,O. Vinyals,Ashish Agarwal,1
2078528337,47941411,Ashish Agarwal,Pete Warden,1
145233583,2078528337,M. Wattenberg,Ashish Agarwal,1
2078528337,35078078,Ashish Agarwal,M. Wicke,1
2078528337,2117163698,Ashish Agarwal,Yuan Yu,1
2078528337,2152198093,Ashish Agarwal,Xiaoqiang Zheng,1
144758007,2445241,P. Barham,E. Brevdo,1
144758007,48738717,P. Barham,C. Citro,1
144758007,32131713,P. Barham,G. Corrado,1
144758007,153440022,P. Barham,I. Goodfellow,1
144758007,2064102917,P. Barham,A. Harp,1
144758007,39978391,P. Barham,Yangqing Jia,1
144758007,1944541,P. Barham,R. Józefowicz,1
144758007,40527594,P. Barham,Lukasz Kaiser,1
144758007,30415265,P. Barham,Dandelion Mané,1
144758007,2357599490,P. Barham,C. Olah,1
144758007,144927151,P. Barham,M. Schuster,1
144758007,1789737,P. Barham,Jonathon Shlens,1
144758007,1701686,P. Barham,I. Sutskever,1
144758007,35210462,P. Barham,Kunal Talwar,1
144758007,2657155,P. Barham,Vincent Vanhoucke,1
144758007,1765169,P. Barham,F. Viégas,1
144758007,1689108,P. Barham,O. Vinyals,1
144758007,145233583,P. Barham,M. Wattenberg,1
144758007,2152198093,P. Barham,Xiaoqiang Zheng,1
2445241,2545358,E. Brevdo,Z. Chen,1
2445241,48738717,E. Brevdo,C. Citro,1
2445241,32131713,E. Brevdo,G. Corrado,1
2445241,36347083,E. Brevdo,Andy Davis,1
2445241,49959210,E. Brevdo,J. Dean,1
145139947,2445241,M. Devin,E. Brevdo,1
1780892,2445241,S. Ghemawat,E. Brevdo,1
153440022,2445241,I. Goodfellow,E. Brevdo,1
2064102917,2445241,A. Harp,E. Brevdo,1
2060655766,2445241,G. Irving,E. Brevdo,1
2090818,2445241,M. Isard,E. Brevdo,1
2445241,39978391,E. Brevdo,Yangqing Jia,1
1944541,2445241,R. Józefowicz,E. Brevdo,1
2445241,40527594,E. Brevdo,Lukasz Kaiser,1
1942300,2445241,M. Kudlur,E. Brevdo,1
2445241,3369421,E. Brevdo,J. Levenberg,1
2445241,30415265,E. Brevdo,Dandelion Mané,1
2445241,3089272,E. Brevdo,R. Monga,1
144375552,2445241,Sherry Moore,E. Brevdo,1
20154699,2445241,D. Murray,E. Brevdo,1
2357599490,2445241,C. Olah,E. Brevdo,1
144927151,2445241,M. Schuster,E. Brevdo,1
1789737,2445241,Jonathon Shlens,E. Brevdo,1
2445241,32163737,E. Brevdo,Benoit Steiner,1
1701686,2445241,I. Sutskever,E. Brevdo,1
2445241,35210462,E. Brevdo,Kunal Talwar,1
2080690,2445241,P. Tucker,E. Brevdo,1
2445241,2657155,E. Brevdo,Vincent Vanhoucke,1
2053781980,2445241,Vijay Vasudevan,E. Brevdo,1
1765169,2445241,F. Viégas,E. Brevdo,1
1689108,2445241,O. Vinyals,E. Brevdo,1
2445241,47941411,E. Brevdo,Pete Warden,1
145233583,2445241,M. Wattenberg,E. Brevdo,1
2445241,35078078,E. Brevdo,M. Wicke,1
2117163698,2445241,Yuan Yu,E. Brevdo,1
2152198093,2445241,Xiaoqiang Zheng,E. Brevdo,1
2545358,48738717,Z. Chen,C. Citro,1
2545358,32131713,Z. Chen,G. Corrado,1
153440022,2545358,I. Goodfellow,Z. Chen,1
2064102917,2545358,A. Harp,Z. Chen,1
2545358,39978391,Z. Chen,Yangqing Jia,1
1944541,2545358,R. Józefowicz,Z. Chen,1
2545358,40527594,Z. Chen,Lukasz Kaiser,1
2545358,30415265,Z. Chen,Dandelion Mané,1
2357599490,2545358,C. Olah,Z. Chen,1
144927151,2545358,M. Schuster,Z. Chen,1
1789737,2545358,Jonathon Shlens,Z. Chen,1
1701686,2545358,I. Sutskever,Z. Chen,1
2545358,35210462,Z. Chen,Kunal Talwar,1
2545358,2657155,Z. Chen,Vincent Vanhoucke,1
1765169,2545358,F. Viégas,Z. Chen,1
1689108,2545358,O. Vinyals,Z. Chen,1
145233583,2545358,M. Wattenberg,Z. Chen,1
2152198093,2545358,Xiaoqiang Zheng,Z. Chen,1
32131713,48738717,G. Corrado,C. Citro,1
36347083,48738717,Andy Davis,C. Citro,1
48738717,49959210,C. Citro,J. Dean,1
145139947,48738717,M. Devin,C. Citro,1
1780892,48738717,S. Ghemawat,C. Citro,1
153440022,48738717,I. Goodfellow,C. Citro,1
2064102917,48738717,A. Harp,C. Citro,1
2060655766,48738717,G. Irving,C. Citro,1
2090818,48738717,M. Isard,C. Citro,1
39978391,48738717,Yangqing Jia,C. Citro,1
1944541,48738717,R. Józefowicz,C. Citro,1
40527594,48738717,Lukasz Kaiser,C. Citro,1
1942300,48738717,M. Kudlur,C. Citro,1
3369421,48738717,J. Levenberg,C. Citro,1
30415265,48738717,Dandelion Mané,C. Citro,1
3089272,48738717,R. Monga,C. Citro,1
144375552,48738717,Sherry Moore,C. Citro,1
20154699,48738717,D. Murray,C. Citro,1
2357599490,48738717,C. Olah,C. Citro,1
144927151,48738717,M. Schuster,C. Citro,1
1789737,48738717,Jonathon Shlens,C. Citro,1
32163737,48738717,Benoit Steiner,C. Citro,1
1701686,48738717,I. Sutskever,C. Citro,1
35210462,48738717,Kunal Talwar,C. Citro,1
2080690,48738717,P. Tucker,C. Citro,1
2657155,48738717,Vincent Vanhoucke,C. Citro,1
2053781980,48738717,Vijay Vasudevan,C. Citro,1
1765169,48738717,F. Viégas,C. Citro,1
1689108,48738717,O. Vinyals,C. Citro,1
47941411,48738717,Pete Warden,C. Citro,1
145233583,48738717,M. Wattenberg,C. Citro,1
35078078,48738717,M. Wicke,C. Citro,1
2117163698,48738717,Yuan Yu,C. Citro,1
2152198093,48738717,Xiaoqiang Zheng,C. Citro,1
32131713,36347083,G. Corrado,Andy Davis,1
32131713,49959210,G. Corrado,J. Dean,1
145139947,32131713,M. Devin,G. Corrado,1
1780892,32131713,S. Ghemawat,G. Corrado,1
153440022,32131713,I. Goodfellow,G. Corrado,1
2064102917,32131713,A. Harp,G. Corrado,1
2060655766,32131713,G. Irving,G. Corrado,1
2090818,32131713,M. Isard,G. Corrado,1
32131713,39978391,G. Corrado,Yangqing Jia,1
1944541,32131713,R. Józefowicz,G. Corrado,1
32131713,40527594,G. Corrado,Lukasz Kaiser,1
1942300,32131713,M. Kudlur,G. Corrado,1
32131713,3369421,G. Corrado,J. Levenberg,1
30415265,32131713,Dandelion Mané,G. Corrado,1
3089272,32131713,R. Monga,G. Corrado,1
144375552,32131713,Sherry Moore,G. Corrado,1
20154699,32131713,D. Murray,G. Corrado,1
2357599490,32131713,C. Olah,G. Corrado,1
144927151,32131713,M. Schuster,G. Corrado,1
1789737,32131713,Jonathon Shlens,G. Corrado,1
32131713,32163737,G. Corrado,Benoit Steiner,1
1701686,32131713,I. Sutskever,G. Corrado,1
32131713,35210462,G. Corrado,Kunal Talwar,1
2080690,32131713,P. Tucker,G. Corrado,1
2657155,32131713,Vincent Vanhoucke,G. Corrado,1
2053781980,32131713,Vijay Vasudevan,G. Corrado,1
1765169,32131713,F. Viégas,G. Corrado,1
1689108,32131713,O. Vinyals,G. Corrado,1
32131713,47941411,G. Corrado,Pete Warden,1
145233583,32131713,M. Wattenberg,G. Corrado,1
32131713,35078078,G. Corrado,M. Wicke,1
2117163698,32131713,Yuan Yu,G. Corrado,1
2152198093,32131713,Xiaoqiang Zheng,G. Corrado,1
153440022,36347083,I. Goodfellow,Andy Davis,1
2064102917,36347083,A. Harp,Andy Davis,1
36347083,39978391,Andy Davis,Yangqing Jia,1
1944541,36347083,R. Józefowicz,Andy Davis,1
36347083,40527594,Andy Davis,Lukasz Kaiser,1
30415265,36347083,Dandelion Mané,Andy Davis,1
2357599490,36347083,C. Olah,Andy Davis,1
144927151,36347083,M. Schuster,Andy Davis,1
1789737,36347083,Jonathon Shlens,Andy Davis,1
1701686,36347083,I. Sutskever,Andy Davis,1
35210462,36347083,Kunal Talwar,Andy Davis,1
2657155,36347083,Vincent Vanhoucke,Andy Davis,1
1765169,36347083,F. Viégas,Andy Davis,1
1689108,36347083,O. Vinyals,Andy Davis,1
145233583,36347083,M. Wattenberg,Andy Davis,1
2152198093,36347083,Xiaoqiang Zheng,Andy Davis,1
153440022,49959210,I. Goodfellow,J. Dean,1
2064102917,49959210,A. Harp,J. Dean,1
39978391,49959210,Yangqing Jia,J. Dean,1
1944541,49959210,R. Józefowicz,J. Dean,1
40527594,49959210,Lukasz Kaiser,J. Dean,1
30415265,49959210,Dandelion Mané,J. Dean,1
2357599490,49959210,C. Olah,J. Dean,1
144927151,49959210,M. Schuster,J. Dean,1
1789737,49959210,Jonathon Shlens,J. Dean,1
1701686,49959210,I. Sutskever,J. Dean,1
35210462,49959210,Kunal Talwar,J. Dean,1
2657155,49959210,Vincent Vanhoucke,J. Dean,1
1765169,49959210,F. Viégas,J. Dean,1
1689108,49959210,O. Vinyals,J. Dean,1
145233583,49959210,M. Wattenberg,J. Dean,1
2152198093,49959210,Xiaoqiang Zheng,J. Dean,1
145139947,153440022,M. Devin,I. Goodfellow,1
145139947,2064102917,M. Devin,A. Harp,1
145139947,39978391,M. Devin,Yangqing Jia,1
145139947,1944541,M. Devin,R. Józefowicz,1
145139947,40527594,M. Devin,Lukasz Kaiser,1
145139947,30415265,M. Devin,Dandelion Mané,1
145139947,2357599490,M. Devin,C. Olah,1
144927151,145139947,M. Schuster,M. Devin,1
145139947,1789737,M. Devin,Jonathon Shlens,1
145139947,1701686,M. Devin,I. Sutskever,1
145139947,35210462,M. Devin,Kunal Talwar,1
145139947,2657155,M. Devin,Vincent Vanhoucke,1
145139947,1765169,M. Devin,F. Viégas,1
145139947,1689108,M. Devin,O. Vinyals,1
145139947,145233583,M. Devin,M. Wattenberg,1
145139947,2152198093,M. Devin,Xiaoqiang Zheng,1
153440022,1780892,I. Goodfellow,S. Ghemawat,1
1780892,2064102917,S. Ghemawat,A. Harp,1
1780892,39978391,S. Ghemawat,Yangqing Jia,1
1780892,1944541,S. Ghemawat,R. Józefowicz,1
1780892,40527594,S. Ghemawat,Lukasz Kaiser,1
1780892,30415265,S. Ghemawat,Dandelion Mané,1
1780892,2357599490,S. Ghemawat,C. Olah,1
144927151,1780892,M. Schuster,S. Ghemawat,1
1780892,1789737,S. Ghemawat,Jonathon Shlens,1
1701686,1780892,I. Sutskever,S. Ghemawat,1
1780892,35210462,S. Ghemawat,Kunal Talwar,1
1780892,2657155,S. Ghemawat,Vincent Vanhoucke,1
1765169,1780892,F. Viégas,S. Ghemawat,1
1689108,1780892,O. Vinyals,S. Ghemawat,1
145233583,1780892,M. Wattenberg,S. Ghemawat,1
1780892,2152198093,S. Ghemawat,Xiaoqiang Zheng,1
153440022,2064102917,I. Goodfellow,A. Harp,1
153440022,2060655766,I. Goodfellow,G. Irving,1
153440022,2090818,I. Goodfellow,M. Isard,1
153440022,39978391,I. Goodfellow,Yangqing Jia,1
153440022,1944541,I. Goodfellow,R. Józefowicz,1
153440022,40527594,I. Goodfellow,Lukasz Kaiser,1
153440022,1942300,I. Goodfellow,M. Kudlur,1
153440022,3369421,I. Goodfellow,J. Levenberg,1
153440022,30415265,I. Goodfellow,Dandelion Mané,1
153440022,3089272,I. Goodfellow,R. Monga,1
144375552,153440022,Sherry Moore,I. Goodfellow,1
153440022,20154699,I. Goodfellow,D. Murray,1
153440022,2357599490,I. Goodfellow,C. Olah,1
144927151,153440022,M. Schuster,I. Goodfellow,1
153440022,1789737,I. Goodfellow,Jonathon Shlens,1
153440022,32163737,I. Goodfellow,Benoit Steiner,1
153440022,1701686,I. Goodfellow,I. Sutskever,1
153440022,35210462,I. Goodfellow,Kunal Talwar,2
153440022,2080690,I. Goodfellow,P. Tucker,1
153440022,2657155,I. Goodfellow,Vincent Vanhoucke,1
153440022,2053781980,I. Goodfellow,Vijay Vasudevan,1
153440022,1765169,I. Goodfellow,F. Viégas,1
153440022,1689108,I. Goodfellow,O. Vinyals,1
153440022,47941411,I. Goodfellow,Pete Warden,1
145233583,153440022,M. Wattenberg,I. Goodfellow,1
153440022,35078078,I. Goodfellow,M. Wicke,1
153440022,2117163698,I. Goodfellow,Yuan Yu,1
153440022,2152198093,I. Goodfellow,Xiaoqiang Zheng,1
2060655766,2064102917,G. Irving,A. Harp,1
2064102917,2090818,A. Harp,M. Isard,1
2064102917,39978391,A. Harp,Yangqing Jia,1
1944541,2064102917,R. Józefowicz,A. Harp,1
2064102917,40527594,A. Harp,Lukasz Kaiser,1
1942300,2064102917,M. Kudlur,A. Harp,1
2064102917,3369421,A. Harp,J. Levenberg,1
2064102917,30415265,A. Harp,Dandelion Mané,1
2064102917,3089272,A. Harp,R. Monga,1
144375552,2064102917,Sherry Moore,A. Harp,1
20154699,2064102917,D. Murray,A. Harp,1
2064102917,2357599490,A. Harp,C. Olah,1
144927151,2064102917,M. Schuster,A. Harp,1
1789737,2064102917,Jonathon Shlens,A. Harp,1
2064102917,32163737,A. Harp,Benoit Steiner,1
1701686,2064102917,I. Sutskever,A. Harp,1
2064102917,35210462,A. Harp,Kunal Talwar,1
2064102917,2080690,A. Harp,P. Tucker,1
2064102917,2657155,A. Harp,Vincent Vanhoucke,1
2053781980,2064102917,Vijay Vasudevan,A. Harp,1
1765169,2064102917,F. Viégas,A. Harp,1
1689108,2064102917,O. Vinyals,A. Harp,1
2064102917,47941411,A. Harp,Pete Warden,1
145233583,2064102917,M. Wattenberg,A. Harp,1
2064102917,35078078,A. Harp,M. Wicke,1
2064102917,2117163698,A. Harp,Yuan Yu,1
2064102917,2152198093,A. Harp,Xiaoqiang Zheng,1
2060655766,39978391,G. Irving,Yangqing Jia,1
1944541,2060655766,R. Józefowicz,G. Irving,1
2060655766,40527594,G. Irving,Lukasz Kaiser,1
2060655766,30415265,G. Irving,Dandelion Mané,1
2060655766,2357599490,G. Irving,C. Olah,1
144927151,2060655766,M. Schuster,G. Irving,1
1789737,2060655766,Jonathon Shlens,G. Irving,1
1701686,2060655766,I. Sutskever,G. Irving,1
2060655766,35210462,G. Irving,Kunal Talwar,1
2060655766,2657155,G. Irving,Vincent Vanhoucke,1
1765169,2060655766,F. Viégas,G. Irving,1
1689108,2060655766,O. Vinyals,G. Irving,1
145233583,2060655766,M. Wattenberg,G. Irving,1
2060655766,2152198093,G. Irving,Xiaoqiang Zheng,1
2090818,39978391,M. Isard,Yangqing Jia,1
1944541,2090818,R. Józefowicz,M. Isard,1
2090818,40527594,M. Isard,Lukasz Kaiser,1
2090818,30415265,M. Isard,Dandelion Mané,1
2090818,2357599490,M. Isard,C. Olah,1
144927151,2090818,M. Schuster,M. Isard,1
1789737,2090818,Jonathon Shlens,M. Isard,1
1701686,2090818,I. Sutskever,M. Isard,1
2090818,35210462,M. Isard,Kunal Talwar,1
2090818,2657155,M. Isard,Vincent Vanhoucke,1
1765169,2090818,F. Viégas,M. Isard,1
1689108,2090818,O. Vinyals,M. Isard,1
145233583,2090818,M. Wattenberg,M. Isard,1
2090818,2152198093,M. Isard,Xiaoqiang Zheng,1
1944541,39978391,R. Józefowicz,Yangqing Jia,1
39978391,40527594,Yangqing Jia,Lukasz Kaiser,1
1942300,39978391,M. Kudlur,Yangqing Jia,1
3369421,39978391,J. Levenberg,Yangqing Jia,1
30415265,39978391,Dandelion Mané,Yangqing Jia,1
3089272,39978391,R. Monga,Yangqing Jia,1
144375552,39978391,Sherry Moore,Yangqing Jia,1
20154699,39978391,D. Murray,Yangqing Jia,1
2357599490,39978391,C. Olah,Yangqing Jia,1
144927151,39978391,M. Schuster,Yangqing Jia,1
1789737,39978391,Jonathon Shlens,Yangqing Jia,1
32163737,39978391,Benoit Steiner,Yangqing Jia,1
1701686,39978391,I. Sutskever,Yangqing Jia,1
35210462,39978391,Kunal Talwar,Yangqing Jia,1
2080690,39978391,P. Tucker,Yangqing Jia,1
2657155,39978391,Vincent Vanhoucke,Yangqing Jia,1
2053781980,39978391,Vijay Vasudevan,Yangqing Jia,1
1765169,39978391,F. Viégas,Yangqing Jia,1
1689108,39978391,O. Vinyals,Yangqing Jia,1
39978391,47941411,Yangqing Jia,Pete Warden,1
145233583,39978391,M. Wattenberg,Yangqing Jia,1
35078078,39978391,M. Wicke,Yangqing Jia,1
2117163698,39978391,Yuan Yu,Yangqing Jia,1
2152198093,39978391,Xiaoqiang Zheng,Yangqing Jia,1
1944541,40527594,R. Józefowicz,Lukasz Kaiser,1
1942300,1944541,M. Kudlur,R. Józefowicz,1
1944541,3369421,R. Józefowicz,J. Levenberg,1
1944541,30415265,R. Józefowicz,Dandelion Mané,1
1944541,3089272,R. Józefowicz,R. Monga,1
144375552,1944541,Sherry Moore,R. Józefowicz,1
1944541,20154699,R. Józefowicz,D. Murray,1
1944541,2357599490,R. Józefowicz,C. Olah,1
144927151,1944541,M. Schuster,R. Józefowicz,1
1789737,1944541,Jonathon Shlens,R. Józefowicz,1
1944541,32163737,R. Józefowicz,Benoit Steiner,1
1701686,1944541,I. Sutskever,R. Józefowicz,1
1944541,35210462,R. Józefowicz,Kunal Talwar,1
1944541,2080690,R. Józefowicz,P. Tucker,1
1944541,2657155,R. Józefowicz,Vincent Vanhoucke,1
1944541,2053781980,R. Józefowicz,Vijay Vasudevan,1
1765169,1944541,F. Viégas,R. Józefowicz,1
1689108,1944541,O. Vinyals,R. Józefowicz,1
1944541,47941411,R. Józefowicz,Pete Warden,1
145233583,1944541,M. Wattenberg,R. Józefowicz,1
1944541,35078078,R. Józefowicz,M. Wicke,1
1944541,2117163698,R. Józefowicz,Yuan Yu,1
1944541,2152198093,R. Józefowicz,Xiaoqiang Zheng,1
1942300,40527594,M. Kudlur,Lukasz Kaiser,1
3369421,40527594,J. Levenberg,Lukasz Kaiser,1
30415265,40527594,Dandelion Mané,Lukasz Kaiser,1
3089272,40527594,R. Monga,Lukasz Kaiser,1
144375552,40527594,Sherry Moore,Lukasz Kaiser,1
20154699,40527594,D. Murray,Lukasz Kaiser,1
2357599490,40527594,C. Olah,Lukasz Kaiser,1
144927151,40527594,M. Schuster,Lukasz Kaiser,1
1789737,40527594,Jonathon Shlens,Lukasz Kaiser,1
32163737,40527594,Benoit Steiner,Lukasz Kaiser,1
1701686,40527594,I. Sutskever,Lukasz Kaiser,1
35210462,40527594,Kunal Talwar,Lukasz Kaiser,1
2080690,40527594,P. Tucker,Lukasz Kaiser,1
2657155,40527594,Vincent Vanhoucke,Lukasz Kaiser,1
2053781980,40527594,Vijay Vasudevan,Lukasz Kaiser,1
1765169,40527594,F. Viégas,Lukasz Kaiser,1
